lounge_id,capacity,day_num,day_of_week,is_weekend,hour,season,flight_delay,has_major_event,occupancy_pct
Lounge_A,182,102,Friday,0,0,autumn,0,0,19.58
Lounge_A,182,102,Friday,0,1,autumn,0,0,9.11
Lounge_A,182,102,Friday,0,2,autumn,0,0,14.16
Lounge_A,182,102,Friday,0,3,autumn,0,0,13.91
Lounge_A,182,102,Friday,0,4,autumn,0,0,4.59
Lounge_A,182,102,Friday,0,5,autumn,1,0,15.06
Lounge_A,182,102,Friday,0,6,autumn,1,0,100.0
Lounge_A,182,102,Friday,0,7,autumn,0,0,65.41
Lounge_A,182,102,Friday,0,8,autumn,0,0,68.86
Lounge_A,182,102,Friday,0,9,autumn,0,0,87.43
Lounge_A,182,102,Friday,0,10,autumn,0,0,41.72
Lounge_A,182,102,Friday,0,11,autumn,1,0,55.47
Lounge_A,182,102,Friday,0,12,autumn,0,0,61.31
Lounge_A,182,102,Friday,0,13,autumn,0,0,53.84
Lounge_A,182,102,Friday,0,14,autumn,0,0,64.6
Lounge_A,182,102,Friday,0,15,autumn,0,0,47.37
Lounge_A,182,102,Friday,0,16,autumn,0,0,35.42
Lounge_A,182,102,Friday,0,17,autumn,0,0,78.94
Lounge_A,182,102,Friday,0,18,autumn,0,0,82.85
Lounge_A,182,102,Friday,0,19,autumn,0,0,87.71
Lounge_A,182,102,Friday,0,20,autumn,0,0,84.13
Lounge_A,182,102,Friday,0,21,autumn,1,0,32.35
Lounge_A,182,102,Friday,0,22,autumn,0,0,42.72
Lounge_A,182,102,Friday,0,23,autumn,0,0,21.12
Lounge_A,182,103,Saturday,1,0,autumn,0,0,13.44
Lounge_A,182,103,Saturday,1,1,autumn,0,0,14.75
Lounge_A,182,103,Saturday,1,2,autumn,0,0,11.59
Lounge_A,182,103,Saturday,1,3,autumn,0,0,15.74
Lounge_A,182,103,Saturday,1,4,autumn,0,0,14.89
Lounge_A,182,103,Saturday,1,5,autumn,0,0,9.43
Lounge_A,182,103,Saturday,1,6,autumn,0,0,47.87
Lounge_A,182,103,Saturday,1,7,autumn,0,0,58.63
Lounge_A,182,103,Saturday,1,8,autumn,0,0,57.88
Lounge_A,182,103,Saturday,1,9,autumn,0,0,56.17
Lounge_A,182,103,Saturday,1,10,autumn,0,0,29.0
Lounge_A,182,103,Saturday,1,11,autumn,0,0,31.06
Lounge_A,182,103,Saturday,1,12,autumn,0,0,48.31
Lounge_A,182,103,Saturday,1,13,autumn,0,0,42.97
Lounge_A,182,103,Saturday,1,14,autumn,0,0,49.12
Lounge_A,182,103,Saturday,1,15,autumn,0,0,44.32
Lounge_A,182,103,Saturday,1,16,autumn,0,0,29.19
Lounge_A,182,103,Saturday,1,17,autumn,0,0,68.47
Lounge_A,182,103,Saturday,1,18,autumn,0,0,70.56
Lounge_A,182,103,Saturday,1,19,autumn,0,0,64.84
Lounge_A,182,103,Saturday,1,20,autumn,1,0,73.27
Lounge_A,182,103,Saturday,1,21,autumn,1,0,50.19
Lounge_A,182,103,Saturday,1,22,autumn,1,0,39.78
Lounge_A,182,103,Saturday,1,23,autumn,0,0,20.6
Lounge_A,182,104,Sunday,1,0,autumn,1,0,27.72
Lounge_A,182,104,Sunday,1,1,autumn,0,0,10.69
Lounge_A,182,104,Sunday,1,2,autumn,0,0,10.68
Lounge_A,182,104,Sunday,1,3,autumn,0,0,9.13
Lounge_A,182,104,Sunday,1,4,autumn,0,0,12.59
Lounge_A,182,104,Sunday,1,5,autumn,0,0,6.41
Lounge_A,182,104,Sunday,1,6,autumn,0,0,71.06
Lounge_A,182,104,Sunday,1,7,autumn,0,0,60.24
Lounge_A,182,104,Sunday,1,8,autumn,0,0,56.4
Lounge_A,182,104,Sunday,1,9,autumn,1,0,83.89
Lounge_A,182,104,Sunday,1,10,autumn,0,0,38.67
Lounge_A,182,104,Sunday,1,11,autumn,0,0,39.38
Lounge_A,182,104,Sunday,1,12,autumn,1,0,66.36
Lounge_A,182,104,Sunday,1,13,autumn,0,0,47.8
Lounge_A,182,104,Sunday,1,14,autumn,1,0,71.04
Lounge_A,182,104,Sunday,1,15,autumn,0,0,39.64
Lounge_A,182,104,Sunday,1,16,autumn,1,0,58.2
Lounge_A,182,104,Sunday,1,17,autumn,0,0,55.82
Lounge_A,182,104,Sunday,1,18,autumn,0,0,73.16
Lounge_A,182,104,Sunday,1,19,autumn,0,0,63.28
Lounge_A,182,104,Sunday,1,20,autumn,0,0,68.92
Lounge_A,182,104,Sunday,1,21,autumn,0,0,24.71
Lounge_A,182,104,Sunday,1,22,autumn,1,0,47.97
Lounge_A,182,104,Sunday,1,23,autumn,0,0,27.68
Lounge_A,182,105,Monday,0,0,autumn,1,0,33.84
Lounge_A,182,105,Monday,0,1,autumn,0,0,4.0
Lounge_A,182,105,Monday,0,2,autumn,0,0,8.74
Lounge_A,182,105,Monday,0,3,autumn,0,0,17.66
Lounge_A,182,105,Monday,0,4,autumn,1,0,29.25
Lounge_A,182,105,Monday,0,5,autumn,0,0,12.49
Lounge_A,182,105,Monday,0,6,autumn,0,0,76.26
Lounge_A,182,105,Monday,0,7,autumn,0,0,77.16
Lounge_A,182,105,Monday,0,8,autumn,0,0,72.2
Lounge_A,182,105,Monday,0,9,autumn,1,0,100.0
Lounge_A,182,105,Monday,0,10,autumn,0,0,50.22
Lounge_A,182,105,Monday,0,11,autumn,0,0,52.13
Lounge_A,182,105,Monday,0,12,autumn,0,0,57.47
Lounge_A,182,105,Monday,0,13,autumn,0,0,55.71
Lounge_A,182,105,Monday,0,14,autumn,1,0,83.64
Lounge_A,182,105,Monday,0,15,autumn,0,0,45.5
Lounge_A,182,105,Monday,0,16,autumn,0,0,47.86
Lounge_A,182,105,Monday,0,17,autumn,0,0,91.25
Lounge_A,182,105,Monday,0,18,autumn,0,0,69.26
Lounge_A,182,105,Monday,0,19,autumn,0,0,83.88
Lounge_A,182,105,Monday,0,20,autumn,0,0,83.9
Lounge_A,182,105,Monday,0,21,autumn,0,0,27.25
Lounge_A,182,105,Monday,0,22,autumn,0,0,27.57
Lounge_A,182,105,Monday,0,23,autumn,0,0,22.53
Lounge_A,182,106,Tuesday,0,0,autumn,0,0,19.89
Lounge_A,182,106,Tuesday,0,1,autumn,0,0,14.95
Lounge_A,182,106,Tuesday,0,2,autumn,0,0,16.45
Lounge_A,182,106,Tuesday,0,3,autumn,0,0,17.86
Lounge_A,182,106,Tuesday,0,4,autumn,1,0,31.06
Lounge_A,182,106,Tuesday,0,5,autumn,0,0,16.85
Lounge_A,182,106,Tuesday,0,6,autumn,0,0,85.15
Lounge_A,182,106,Tuesday,0,7,autumn,0,0,65.08
Lounge_A,182,106,Tuesday,0,8,autumn,0,0,68.67
Lounge_A,182,106,Tuesday,0,9,autumn,0,0,70.55
Lounge_A,182,106,Tuesday,0,10,autumn,0,0,43.99
Lounge_A,182,106,Tuesday,0,11,autumn,0,0,46.38
Lounge_A,182,106,Tuesday,0,12,autumn,0,0,60.11
Lounge_A,182,106,Tuesday,0,13,autumn,0,0,75.12
Lounge_A,182,106,Tuesday,0,14,autumn,0,0,65.7
Lounge_A,182,106,Tuesday,0,15,autumn,0,0,41.92
Lounge_A,182,106,Tuesday,0,16,autumn,1,0,56.51
Lounge_A,182,106,Tuesday,0,17,autumn,0,0,72.33
Lounge_A,182,106,Tuesday,0,18,autumn,0,0,81.85
Lounge_A,182,106,Tuesday,0,19,autumn,0,0,70.3
Lounge_A,182,106,Tuesday,0,20,autumn,0,0,65.67
Lounge_A,182,106,Tuesday,0,21,autumn,0,0,40.37
Lounge_A,182,106,Tuesday,0,22,autumn,0,0,30.85
Lounge_A,182,106,Tuesday,0,23,autumn,0,0,24.28
Lounge_A,182,107,Wednesday,0,0,autumn,0,0,5.78
Lounge_A,182,107,Wednesday,0,1,autumn,0,0,8.2
Lounge_A,182,107,Wednesday,0,2,autumn,1,0,36.48
Lounge_A,182,107,Wednesday,0,3,autumn,0,0,18.92
Lounge_A,182,107,Wednesday,0,4,autumn,0,0,12.76
Lounge_A,182,107,Wednesday,0,5,autumn,0,0,14.03
Lounge_A,182,107,Wednesday,0,6,autumn,0,0,75.45
Lounge_A,182,107,Wednesday,0,7,autumn,0,0,77.25
Lounge_A,182,107,Wednesday,0,8,autumn,0,0,71.67
Lounge_A,182,107,Wednesday,0,9,autumn,1,0,87.57
Lounge_A,182,107,Wednesday,0,10,autumn,0,0,52.39
Lounge_A,182,107,Wednesday,0,11,autumn,0,0,60.17
Lounge_A,182,107,Wednesday,0,12,autumn,0,0,56.89
Lounge_A,182,107,Wednesday,0,13,autumn,0,0,65.19
Lounge_A,182,107,Wednesday,0,14,autumn,0,0,57.89
Lounge_A,182,107,Wednesday,0,15,autumn,0,0,41.29
Lounge_A,182,107,Wednesday,0,16,autumn,1,0,57.35
Lounge_A,182,107,Wednesday,0,17,autumn,0,0,74.18
Lounge_A,182,107,Wednesday,0,18,autumn,0,0,83.51
Lounge_A,182,107,Wednesday,0,19,autumn,1,0,100.0
Lounge_A,182,107,Wednesday,0,20,autumn,0,0,81.29
Lounge_A,182,107,Wednesday,0,21,autumn,0,0,33.49
Lounge_A,182,107,Wednesday,0,22,autumn,0,0,21.64
Lounge_A,182,107,Wednesday,0,23,autumn,0,0,31.43
Lounge_A,182,108,Thursday,0,0,autumn,0,0,8.06
Lounge_A,182,108,Thursday,0,1,autumn,0,0,7.06
Lounge_A,182,108,Thursday,0,2,autumn,0,0,17.11
Lounge_A,182,108,Thursday,0,3,autumn,0,0,4.13
Lounge_A,182,108,Thursday,0,4,autumn,0,0,15.71
Lounge_A,182,108,Thursday,0,5,autumn,0,0,13.37
Lounge_A,182,108,Thursday,0,6,autumn,0,0,75.65
Lounge_A,182,108,Thursday,0,7,autumn,1,0,97.7
Lounge_A,182,108,Thursday,0,8,autumn,0,0,72.47
Lounge_A,182,108,Thursday,0,9,autumn,0,0,87.14
Lounge_A,182,108,Thursday,0,10,autumn,1,0,59.15
Lounge_A,182,108,Thursday,0,11,autumn,0,0,38.83
Lounge_A,182,108,Thursday,0,12,autumn,0,0,60.35
Lounge_A,182,108,Thursday,0,13,autumn,0,0,66.62
Lounge_A,182,108,Thursday,0,14,autumn,0,0,48.9
Lounge_A,182,108,Thursday,0,15,autumn,0,0,48.41
Lounge_A,182,108,Thursday,0,16,autumn,0,0,45.62
Lounge_A,182,108,Thursday,0,17,autumn,0,0,86.83
Lounge_A,182,108,Thursday,0,18,autumn,0,0,90.87
Lounge_A,182,108,Thursday,0,19,autumn,1,0,96.38
Lounge_A,182,108,Thursday,0,20,autumn,0,0,71.1
Lounge_A,182,108,Thursday,0,21,autumn,0,0,33.76
Lounge_A,182,108,Thursday,0,22,autumn,1,0,63.87
Lounge_A,182,108,Thursday,0,23,autumn,0,0,23.19
Lounge_A,182,109,Friday,0,0,autumn,0,0,17.76
Lounge_A,182,109,Friday,0,1,autumn,0,0,10.88
Lounge_A,182,109,Friday,0,2,autumn,0,0,2.68
Lounge_A,182,109,Friday,0,3,autumn,0,0,5.92
Lounge_A,182,109,Friday,0,4,autumn,0,0,17.31
Lounge_A,182,109,Friday,0,5,autumn,0,0,14.53
Lounge_A,182,109,Friday,0,6,autumn,0,0,79.01
Lounge_A,182,109,Friday,0,7,autumn,0,0,74.5
Lounge_A,182,109,Friday,0,8,autumn,0,0,84.63
Lounge_A,182,109,Friday,0,9,autumn,0,0,72.42
Lounge_A,182,109,Friday,0,10,autumn,0,0,47.92
Lounge_A,182,109,Friday,0,11,autumn,0,0,55.68
Lounge_A,182,109,Friday,0,12,autumn,0,0,66.72
Lounge_A,182,109,Friday,0,13,autumn,1,0,86.42
Lounge_A,182,109,Friday,0,14,autumn,0,0,65.72
Lounge_A,182,109,Friday,0,15,autumn,0,0,35.5
Lounge_A,182,109,Friday,0,16,autumn,0,0,51.21
Lounge_A,182,109,Friday,0,17,autumn,0,0,93.26
Lounge_A,182,109,Friday,0,18,autumn,0,0,69.61
Lounge_A,182,109,Friday,0,19,autumn,0,0,79.73
Lounge_A,182,109,Friday,0,20,autumn,0,0,76.59
Lounge_A,182,109,Friday,0,21,autumn,0,0,30.95
Lounge_A,182,109,Friday,0,22,autumn,0,0,39.97
Lounge_A,182,109,Friday,0,23,autumn,0,0,27.9
Lounge_A,182,110,Saturday,1,0,autumn,0,0,13.6
Lounge_A,182,110,Saturday,1,1,autumn,0,0,12.48
Lounge_A,182,110,Saturday,1,2,autumn,0,0,2.45
Lounge_A,182,110,Saturday,1,3,autumn,1,0,19.93
Lounge_A,182,110,Saturday,1,4,autumn,0,0,17.39
Lounge_A,182,110,Saturday,1,5,autumn,1,0,30.8
Lounge_A,182,110,Saturday,1,6,autumn,0,0,61.1
Lounge_A,182,110,Saturday,1,7,autumn,0,0,62.81
Lounge_A,182,110,Saturday,1,8,autumn,1,0,89.4
Lounge_A,182,110,Saturday,1,9,autumn,0,0,69.95
Lounge_A,182,110,Saturday,1,10,autumn,0,0,32.32
Lounge_A,182,110,Saturday,1,11,autumn,0,0,30.91
Lounge_A,182,110,Saturday,1,12,autumn,0,0,54.43
Lounge_A,182,110,Saturday,1,13,autumn,0,0,59.3
Lounge_A,182,110,Saturday,1,14,autumn,0,0,55.47
Lounge_A,182,110,Saturday,1,15,autumn,0,0,27.57
Lounge_A,182,110,Saturday,1,16,autumn,0,0,27.15
Lounge_A,182,110,Saturday,1,17,autumn,0,0,51.34
Lounge_A,182,110,Saturday,1,18,autumn,1,0,68.12
Lounge_A,182,110,Saturday,1,19,autumn,0,0,75.47
Lounge_A,182,110,Saturday,1,20,autumn,0,0,65.4
Lounge_A,182,110,Saturday,1,21,autumn,0,0,21.73
Lounge_A,182,110,Saturday,1,22,autumn,0,0,29.81
Lounge_A,182,110,Saturday,1,23,autumn,0,0,27.17
Lounge_A,182,111,Sunday,1,0,autumn,0,0,5.0
Lounge_A,182,111,Sunday,1,1,autumn,0,0,8.48
Lounge_A,182,111,Sunday,1,2,autumn,0,0,6.38
Lounge_A,182,111,Sunday,1,3,autumn,0,0,4.32
Lounge_A,182,111,Sunday,1,4,autumn,0,0,11.03
Lounge_A,182,111,Sunday,1,5,autumn,0,0,15.15
Lounge_A,182,111,Sunday,1,6,autumn,0,0,69.54
Lounge_A,182,111,Sunday,1,7,autumn,1,0,74.92
Lounge_A,182,111,Sunday,1,8,autumn,0,0,55.81
Lounge_A,182,111,Sunday,1,9,autumn,0,0,49.38
Lounge_A,182,111,Sunday,1,10,autumn,0,0,32.4
Lounge_A,182,111,Sunday,1,11,autumn,0,0,44.73
Lounge_A,182,111,Sunday,1,12,autumn,0,0,47.68
Lounge_A,182,111,Sunday,1,13,autumn,0,0,46.0
Lounge_A,182,111,Sunday,1,14,autumn,0,0,44.12
Lounge_A,182,111,Sunday,1,15,autumn,0,0,29.39
Lounge_A,182,111,Sunday,1,16,autumn,0,0,37.27
Lounge_A,182,111,Sunday,1,17,autumn,0,0,79.55
Lounge_A,182,111,Sunday,1,18,autumn,0,0,55.1
Lounge_A,182,111,Sunday,1,19,autumn,0,0,56.88
Lounge_A,182,111,Sunday,1,20,autumn,0,0,75.89
Lounge_A,182,111,Sunday,1,21,autumn,0,0,27.69
Lounge_A,182,111,Sunday,1,22,autumn,1,0,36.41
Lounge_A,182,111,Sunday,1,23,autumn,0,0,25.6
Lounge_A,182,112,Monday,0,0,autumn,0,0,17.52
Lounge_A,182,112,Monday,0,1,autumn,0,0,12.33
Lounge_A,182,112,Monday,0,2,autumn,0,0,15.09
Lounge_A,182,112,Monday,0,3,autumn,0,0,10.27
Lounge_A,182,112,Monday,0,4,autumn,0,0,13.53
Lounge_A,182,112,Monday,0,5,autumn,0,0,11.14
Lounge_A,182,112,Monday,0,6,autumn,0,0,64.74
Lounge_A,182,112,Monday,0,7,autumn,0,0,68.37
Lounge_A,182,112,Monday,0,8,autumn,0,0,70.73
Lounge_A,182,112,Monday,0,9,autumn,0,0,84.9
Lounge_A,182,112,Monday,0,10,autumn,0,0,51.55
Lounge_A,182,112,Monday,0,11,autumn,0,0,47.48
Lounge_A,182,112,Monday,0,12,autumn,0,0,62.52
Lounge_A,182,112,Monday,0,13,autumn,0,0,67.49
Lounge_A,182,112,Monday,0,14,autumn,1,0,70.4
Lounge_A,182,112,Monday,0,15,autumn,0,0,48.06
Lounge_A,182,112,Monday,0,16,autumn,0,0,42.17
Lounge_A,182,112,Monday,0,17,autumn,0,0,88.76
Lounge_A,182,112,Monday,0,18,autumn,0,0,95.99
Lounge_A,182,112,Monday,0,19,autumn,0,0,72.58
Lounge_A,182,112,Monday,0,20,autumn,0,0,77.01
Lounge_A,182,112,Monday,0,21,autumn,0,0,42.84
Lounge_A,182,112,Monday,0,22,autumn,0,0,33.02
Lounge_A,182,112,Monday,0,23,autumn,0,0,45.39
Lounge_A,182,113,Tuesday,0,0,autumn,0,0,14.95
Lounge_A,182,113,Tuesday,0,1,autumn,0,0,14.49
Lounge_A,182,113,Tuesday,0,2,autumn,0,0,12.91
Lounge_A,182,113,Tuesday,0,3,autumn,0,0,10.26
Lounge_A,182,113,Tuesday,0,4,autumn,0,0,13.72
Lounge_A,182,113,Tuesday,0,5,autumn,0,0,8.6
Lounge_A,182,113,Tuesday,0,6,autumn,0,0,61.06
Lounge_A,182,113,Tuesday,0,7,autumn,1,0,97.57
Lounge_A,182,113,Tuesday,0,8,autumn,0,0,75.36
Lounge_A,182,113,Tuesday,0,9,autumn,1,0,89.09
Lounge_A,182,113,Tuesday,0,10,autumn,1,0,61.65
Lounge_A,182,113,Tuesday,0,11,autumn,0,0,56.61
Lounge_A,182,113,Tuesday,0,12,autumn,0,0,64.79
Lounge_A,182,113,Tuesday,0,13,autumn,0,0,59.94
Lounge_A,182,113,Tuesday,0,14,autumn,0,0,69.01
Lounge_A,182,113,Tuesday,0,15,autumn,1,0,74.29
Lounge_A,182,113,Tuesday,0,16,autumn,0,0,47.64
Lounge_A,182,113,Tuesday,0,17,autumn,0,0,86.22
Lounge_A,182,113,Tuesday,0,18,autumn,0,0,85.67
Lounge_A,182,113,Tuesday,0,19,autumn,0,0,90.91
Lounge_A,182,113,Tuesday,0,20,autumn,0,0,78.78
Lounge_A,182,113,Tuesday,0,21,autumn,0,0,30.97
Lounge_A,182,113,Tuesday,0,22,autumn,0,0,29.07
Lounge_A,182,113,Tuesday,0,23,autumn,0,0,41.09
Lounge_A,182,114,Wednesday,0,0,autumn,0,1,38.26
Lounge_A,182,114,Wednesday,0,1,autumn,0,1,35.95
Lounge_A,182,114,Wednesday,0,2,autumn,1,1,54.41
Lounge_A,182,114,Wednesday,0,3,autumn,0,1,27.1
Lounge_A,182,114,Wednesday,0,4,autumn,0,1,33.64
Lounge_A,182,114,Wednesday,0,5,autumn,0,1,39.88
Lounge_A,182,114,Wednesday,0,6,autumn,0,1,100.0
Lounge_A,182,114,Wednesday,0,7,autumn,1,1,98.35
Lounge_A,182,114,Wednesday,0,8,autumn,0,1,99.9
Lounge_A,182,114,Wednesday,0,9,autumn,0,1,98.51
Lounge_A,182,114,Wednesday,0,10,autumn,0,1,61.51
Lounge_A,182,114,Wednesday,0,11,autumn,0,1,79.58
Lounge_A,182,114,Wednesday,0,12,autumn,0,1,91.58
Lounge_A,182,114,Wednesday,0,13,autumn,1,1,98.56
Lounge_A,182,114,Wednesday,0,14,autumn,1,1,100.0
Lounge_A,182,114,Wednesday,0,15,autumn,1,1,85.13
Lounge_A,182,114,Wednesday,0,16,autumn,1,1,84.38
Lounge_A,182,114,Wednesday,0,17,autumn,0,1,97.23
Lounge_A,182,114,Wednesday,0,18,autumn,0,1,100.0
Lounge_A,182,114,Wednesday,0,19,autumn,0,1,88.28
Lounge_A,182,114,Wednesday,0,20,autumn,0,1,100.0
Lounge_A,182,114,Wednesday,0,21,autumn,0,1,66.6
Lounge_A,182,114,Wednesday,0,22,autumn,0,1,56.06
Lounge_A,182,114,Wednesday,0,23,autumn,1,1,55.34
Lounge_A,182,115,Thursday,0,0,autumn,0,0,9.05
Lounge_A,182,115,Thursday,0,1,autumn,0,0,7.71
Lounge_A,182,115,Thursday,0,2,autumn,0,0,15.54
Lounge_A,182,115,Thursday,0,3,autumn,0,0,18.11
Lounge_A,182,115,Thursday,0,4,autumn,1,0,35.96
Lounge_A,182,115,Thursday,0,5,autumn,0,0,21.17
Lounge_A,182,115,Thursday,0,6,autumn,0,0,80.65
Lounge_A,182,115,Thursday,0,7,autumn,0,0,72.43
Lounge_A,182,115,Thursday,0,8,autumn,0,0,72.35
Lounge_A,182,115,Thursday,0,9,autumn,1,0,90.97
Lounge_A,182,115,Thursday,0,10,autumn,1,0,59.75
Lounge_A,182,115,Thursday,0,11,autumn,0,0,50.66
Lounge_A,182,115,Thursday,0,12,autumn,0,0,57.64
Lounge_A,182,115,Thursday,0,13,autumn,0,0,70.71
Lounge_A,182,115,Thursday,0,14,autumn,0,0,68.64
Lounge_A,182,115,Thursday,0,15,autumn,0,0,43.75
Lounge_A,182,115,Thursday,0,16,autumn,0,0,35.8
Lounge_A,182,115,Thursday,0,17,autumn,0,0,75.35
Lounge_A,182,115,Thursday,0,18,autumn,0,0,80.26
Lounge_A,182,115,Thursday,0,19,autumn,0,0,90.4
Lounge_A,182,115,Thursday,0,20,autumn,0,0,86.91
Lounge_A,182,115,Thursday,0,21,autumn,0,0,41.04
Lounge_A,182,115,Thursday,0,22,autumn,0,0,29.88
Lounge_A,182,115,Thursday,0,23,autumn,0,0,29.09
Lounge_A,182,116,Friday,0,0,autumn,0,0,6.63
Lounge_A,182,116,Friday,0,1,autumn,0,0,15.39
Lounge_A,182,116,Friday,0,2,autumn,1,0,29.82
Lounge_A,182,116,Friday,0,3,autumn,0,0,10.62
Lounge_A,182,116,Friday,0,4,autumn,0,0,13.1
Lounge_A,182,116,Friday,0,5,autumn,0,0,16.68
Lounge_A,182,116,Friday,0,6,autumn,0,0,83.32
Lounge_A,182,116,Friday,0,7,autumn,0,0,80.77
Lounge_A,182,116,Friday,0,8,autumn,0,0,71.21
Lounge_A,182,116,Friday,0,9,autumn,0,0,65.48
Lounge_A,182,116,Friday,0,10,autumn,0,0,41.49
Lounge_A,182,116,Friday,0,11,autumn,0,0,54.06
Lounge_A,182,116,Friday,0,12,autumn,0,0,65.62
Lounge_A,182,116,Friday,0,13,autumn,0,0,57.35
Lounge_A,182,116,Friday,0,14,autumn,0,0,60.56
Lounge_A,182,116,Friday,0,15,autumn,0,0,45.87
Lounge_A,182,116,Friday,0,16,autumn,0,0,36.54
Lounge_A,182,116,Friday,0,17,autumn,0,0,93.0
Lounge_A,182,116,Friday,0,18,autumn,0,0,76.21
Lounge_A,182,116,Friday,0,19,autumn,0,0,87.28
Lounge_A,182,116,Friday,0,20,autumn,0,0,89.05
Lounge_A,182,116,Friday,0,21,autumn,1,0,45.66
Lounge_A,182,116,Friday,0,22,autumn,0,0,21.1
Lounge_A,182,116,Friday,0,23,autumn,0,0,22.69
Lounge_A,182,117,Saturday,1,0,autumn,0,0,6.33
Lounge_A,182,117,Saturday,1,1,autumn,0,0,2.42
Lounge_A,182,117,Saturday,1,2,autumn,1,0,15.54
Lounge_A,182,117,Saturday,1,3,autumn,0,0,17.12
Lounge_A,182,117,Saturday,1,4,autumn,0,0,6.46
Lounge_A,182,117,Saturday,1,5,autumn,0,0,8.54
Lounge_A,182,117,Saturday,1,6,autumn,0,0,56.07
Lounge_A,182,117,Saturday,1,7,autumn,0,0,74.92
Lounge_A,182,117,Saturday,1,8,autumn,0,0,49.67
Lounge_A,182,117,Saturday,1,9,autumn,0,0,58.25
Lounge_A,182,117,Saturday,1,10,autumn,0,0,35.24
Lounge_A,182,117,Saturday,1,11,autumn,0,0,35.92
Lounge_A,182,117,Saturday,1,12,autumn,0,0,44.34
Lounge_A,182,117,Saturday,1,13,autumn,0,0,48.56
Lounge_A,182,117,Saturday,1,14,autumn,0,0,49.37
Lounge_A,182,117,Saturday,1,15,autumn,1,0,48.47
Lounge_A,182,117,Saturday,1,16,autumn,1,0,49.93
Lounge_A,182,117,Saturday,1,17,autumn,0,0,58.02
Lounge_A,182,117,Saturday,1,18,autumn,0,0,67.55
Lounge_A,182,117,Saturday,1,19,autumn,1,0,81.65
Lounge_A,182,117,Saturday,1,20,autumn,0,0,68.57
Lounge_A,182,117,Saturday,1,21,autumn,1,0,39.59
Lounge_A,182,117,Saturday,1,22,autumn,0,0,35.52
Lounge_A,182,117,Saturday,1,23,autumn,0,0,26.9
Lounge_A,182,118,Sunday,1,0,autumn,0,0,7.95
Lounge_A,182,118,Sunday,1,1,autumn,0,0,8.26
Lounge_A,182,118,Sunday,1,2,autumn,0,0,7.65
Lounge_A,182,118,Sunday,1,3,autumn,0,0,2.42
Lounge_A,182,118,Sunday,1,4,autumn,0,0,3.7
Lounge_A,182,118,Sunday,1,5,autumn,0,0,13.53
Lounge_A,182,118,Sunday,1,6,autumn,0,0,57.11
Lounge_A,182,118,Sunday,1,7,autumn,0,0,55.19
Lounge_A,182,118,Sunday,1,8,autumn,0,0,58.52
Lounge_A,182,118,Sunday,1,9,autumn,1,0,80.75
Lounge_A,182,118,Sunday,1,10,autumn,0,0,44.37
Lounge_A,182,118,Sunday,1,11,autumn,0,0,39.16
Lounge_A,182,118,Sunday,1,12,autumn,0,0,53.41
Lounge_A,182,118,Sunday,1,13,autumn,0,0,45.76
Lounge_A,182,118,Sunday,1,14,autumn,0,0,49.02
Lounge_A,182,118,Sunday,1,15,autumn,0,0,36.87
Lounge_A,182,118,Sunday,1,16,autumn,0,0,37.96
Lounge_A,182,118,Sunday,1,17,autumn,0,0,69.94
Lounge_A,182,118,Sunday,1,18,autumn,1,0,82.13
Lounge_A,182,118,Sunday,1,19,autumn,0,0,87.0
Lounge_A,182,118,Sunday,1,20,autumn,0,0,65.85
Lounge_A,182,118,Sunday,1,21,autumn,0,0,16.34
Lounge_A,182,118,Sunday,1,22,autumn,0,0,28.42
Lounge_A,182,118,Sunday,1,23,autumn,0,0,26.39
Lounge_A,182,119,Monday,0,0,autumn,0,0,3.88
Lounge_A,182,119,Monday,0,1,autumn,0,0,12.83
Lounge_A,182,119,Monday,0,2,autumn,0,0,10.34
Lounge_A,182,119,Monday,0,3,autumn,0,0,11.67
Lounge_A,182,119,Monday,0,4,autumn,0,0,9.86
Lounge_A,182,119,Monday,0,5,autumn,0,0,15.61
Lounge_A,182,119,Monday,0,6,autumn,0,0,76.49
Lounge_A,182,119,Monday,0,7,autumn,0,0,73.12
Lounge_A,182,119,Monday,0,8,autumn,0,0,90.01
Lounge_A,182,119,Monday,0,9,autumn,0,0,81.84
Lounge_A,182,119,Monday,0,10,autumn,0,0,37.36
Lounge_A,182,119,Monday,0,11,autumn,0,0,56.15
Lounge_A,182,119,Monday,0,12,autumn,0,0,55.38
Lounge_A,182,119,Monday,0,13,autumn,0,0,69.69
Lounge_A,182,119,Monday,0,14,autumn,1,0,87.52
Lounge_A,182,119,Monday,0,15,autumn,0,0,40.36
Lounge_A,182,119,Monday,0,16,autumn,0,0,33.11
Lounge_A,182,119,Monday,0,17,autumn,0,0,73.85
Lounge_A,182,119,Monday,0,18,autumn,1,0,98.68
Lounge_A,182,119,Monday,0,19,autumn,0,0,75.39
Lounge_A,182,119,Monday,0,20,autumn,1,0,97.77
Lounge_A,182,119,Monday,0,21,autumn,0,0,36.91
Lounge_A,182,119,Monday,0,22,autumn,0,0,18.15
Lounge_A,182,119,Monday,0,23,autumn,0,0,18.37
Lounge_A,182,120,Tuesday,0,0,autumn,0,0,18.64
Lounge_A,182,120,Tuesday,0,1,autumn,1,0,39.89
Lounge_A,182,120,Tuesday,0,2,autumn,0,0,6.52
Lounge_A,182,120,Tuesday,0,3,autumn,0,0,15.35
Lounge_A,182,120,Tuesday,0,4,autumn,0,0,9.32
